sessao_id,ciclista_id,data,dia_semana,hora_entrada,faixa_hora_entrada,hora_saida,faixa_hora_saida,duracao_min,suspeita_saida_nao_registrada
USO_020287,CICL_aad3cfbb95,2026-06-23,Terca,15:02,15,16:51,16,109.2,N
USO_020288,CICL_47c5641655,2026-06-23,Terca,15:03,15,18:23,18,199.2,N
USO_020289,CICL_425c418a64,2026-06-23,Terca,15:05,15,19:07,19,242.4,N
USO_020290,CICL_52e28d2b3d,2026-06-23,Terca,15:05,15,18:37,18,211.9,N
USO_020291,CICL_b202e72475,2026-06-23,Terca,15:06,15,17:20,17,134.6,N
USO_020292,CICL_3db41d413d,2026-06-23,Terca,15:06,15,16:35,16,88.5,N
USO_020293,CICL_c5082b3a1d,2026-06-23,Terca,15:07,15,19:19,19,251.8,N
USO_020294,CICL_6431cacb70,2026-06-23,Terca,15:08,15,18:29,18,201.3,N
USO_020295,CICL_6942567087,2026-06-23,Terca,15:08,15,15:08,15,0.1,N
USO_020296,CICL_e5a79ec945,2026-06-23,Terca,15:09,15,17:40,17,151.1,N
USO_020297,CICL_2bf1fce7e2,2026-06-23,Terca,15:11,15,18:23,18,191.4,N
USO_020298,CICL_8972cff621,2026-06-23,Terca,15:12,15,19:15,19,243.2,N
USO_020299,CICL_a65ab60f0c,2026-06-23,Terca,15:13,15,16:23,16,69.2,N
USO_020300,CICL_d62d4b290e,2026-06-23,Terca,15:15,15,16:32,16,2956.8,S
USO_020301,CICL_dd28f5045b,2026-06-23,Terca,15:15,15,17:51,17,155.5,N
USO_020302,CICL_09c70b3230,2026-06-23,Terca,15:18,15,16:28,16,69.6,N
USO_020303,CICL_0a109d24db,2026-06-23,Terca,15:22,15,16:53,16,91.0,N
USO_020304,CICL_cad2223633,2026-06-23,Terca,15:30,15,16:19,16,48.8,N
USO_020305,CICL_0df0491663,2026-06-23,Terca,15:32,15,07:01,7,929.0,S
USO_020306,CICL_d473b30b4e,2026-06-23,Terca,15:36,15,16:57,16,81.3,N
USO_020307,CICL_f09ae066a7,2026-06-23,Terca,15:36,15,19:01,19,204.9,N
USO_020308,CICL_919734df7b,2026-06-23,Terca,15:55,15,18:20,18,144.8,N
USO_020309,CICL_11180b4b90,2026-06-23,Terca,16:02,16,16:40,16,38.3,N
USO_020310,CICL_c84f5e10d9,2026-06-23,Terca,16:05,16,19:12,19,187.7,N
USO_020311,CICL_f4a693d8f1,2026-06-23,Terca,16:09,16,17:10,17,61.0,N
USO_020312,CICL_542fdf8f47,2026-06-23,Terca,16:10,16,16:11,16,0.3,N
USO_020313,CICL_e92680ceba,2026-06-23,Terca,16:11,16,19:27,19,195.8,N
USO_020314,CICL_6fcb285ce6,2026-06-23,Terca,16:11,16,16:40,16,29.3,N
USO_020315,CICL_fc3b3492e5,2026-06-23,Terca,16:20,16,09:16,9,1015.4,S
USO_020316,CICL_5ad8eb7d7a,2026-06-23,Terca,16:21,16,18:33,18,132.0,N
USO_020317,CICL_ce24efb8d0,2026-06-23,Terca,16:24,16,18:11,18,106.2,N
USO_020318,CICL_86ead0208e,2026-06-23,Terca,16:32,16,19:10,19,157.4,N
USO_020319,CICL_09de9ca524,2026-06-23,Terca,16:33,16,20:43,20,250.3,N
USO_020320,CICL_102da46c35,2026-06-23,Terca,16:33,16,18:43,18,130.5,N
USO_020321,CICL_637e037620,2026-06-23,Terca,16:33,16,16:33,16,0.1,N
USO_020322,CICL_003ee5dc73,2026-06-23,Terca,16:35,16,17:42,17,67.0,N
USO_020323,CICL_6db7ae4fce,2026-06-23,Terca,16:35,16,18:50,18,134.8,N
USO_020324,CICL_957563ee48,2026-06-23,Terca,16:35,16,18:51,18,135.7,N
USO_020325,CICL_205f7cd683,2026-06-23,Terca,16:38,16,16:38,16,0.1,N
USO_020326,CICL_7f169165e4,2026-06-23,Terca,16:39,16,18:00,18,81.0,N
USO_020327,CICL_38095d0cbd,2026-06-23,Terca,16:40,16,19:26,19,165.4,N
USO_020328,CICL_d945210548,2026-06-23,Terca,16:42,16,19:03,19,140.8,N
USO_020329,CICL_10f63a3031,2026-06-23,Terca,16:42,16,18:01,18,78.8,N
USO_020330,CICL_1e4da9e023,2026-06-23,Terca,16:43,16,18:05,18,82.8,N
USO_020331,CICL_0c34a0e841,2026-06-23,Terca,16:43,16,18:54,18,131.3,N
USO_020332,CICL_a9834cb93b,2026-06-23,Terca,16:45,16,19:11,19,146.2,N
USO_020333,CICL_a0e5524de6,2026-06-23,Terca,16:45,16,19:02,19,137.1,N
USO_020334,CICL_9531df8770,2026-06-23,Terca,16:46,16,18:12,18,86.3,N
USO_020335,CICL_3fe3a43231,2026-06-23,Terca,16:46,16,18:52,18,125.4,N
USO_020336,CICL_1ddb3c8faf,2026-06-23,Terca,16:48,16,18:53,18,125.3,N
USO_020337,CICL_5491ad41b8,2026-06-23,Terca,16:50,16,18:57,18,127.6,N
USO_020338,CICL_dbf779a8b6,2026-06-23,Terca,16:51,16,19:04,19,133.0,N
USO_020339,CICL_fd0d2ff491,2026-06-23,Terca,16:53,16,16:53,16,0.1,N
USO_020340,CICL_5c6f6d6004,2026-06-23,Terca,16:55,16,19:10,19,135.3,N
USO_020341,CICL_86fb1968b9,2026-06-23,Terca,16:55,16,19:21,19,146.3,N
USO_020342,CICL_a3eefc8743,2026-06-23,Terca,16:55,16,19:22,19,146.6,N
USO_020343,CICL_ae4f70ef79,2026-06-23,Terca,16:57,16,18:57,18,119.5,N
USO_020344,CICL_de26612870,2026-06-23,Terca,16:59,16,15:07,15,21487.5,S
USO_020345,CICL_f5b2d0bde6,2026-06-23,Terca,17:00,17,19:22,19,142.2,N
USO_020346,CICL_47a79a6610,2026-06-23,Terca,17:04,17,18:29,18,85.0,N
USO_020347,CICL_2e232e3c7e,2026-06-23,Terca,17:06,17,18:55,18,109.4,N
USO_020348,CICL_ad7a5a29c2,2026-06-23,Terca,17:11,17,18:30,18,78.7,N
USO_020349,CICL_2de986442e,2026-06-23,Terca,17:12,17,17:12,17,2880.1,S
USO_020350,CICL_54bdaf5daf,2026-06-23,Terca,17:13,17,19:16,19,123.3,N
USO_020351,CICL_1eeaff1fb1,2026-06-23,Terca,17:13,17,18:51,18,98.2,N
USO_020352,CICL_914739c778,2026-06-23,Terca,17:14,17,18:48,18,93.8,N
USO_020353,CICL_872f38c96d,2026-06-23,Terca,17:15,17,19:03,19,107.2,N
USO_020354,CICL_7382005999,2026-06-23,Terca,17:16,17,19:03,19,106.7,N
USO_020355,CICL_9c80ab86e5,2026-06-23,Terca,17:19,17,22:08,22,289.0,N
USO_020356,CICL_eaed64e114,2026-06-23,Terca,17:20,17,20:33,20,192.2,N
USO_020357,CICL_97f8407898,2026-06-23,Terca,17:28,17,17:28,17,0.1,N
USO_020358,CICL_8b9b708c20,2026-06-23,Terca,17:49,17,17:47,17,10077.5,S
USO_020359,CICL_1be348f003,2026-06-23,Terca,17:51,17,22:29,22,277.9,N
USO_020360,CICL_60607e782b,2026-06-23,Terca,17:59,17,08:54,8,18175.0,S
USO_020361,CICL_59a378b87b,2026-06-23,Terca,18:10,18,18:11,18,0.1,N
USO_020362,CICL_2e83380cc4,2026-06-23,Terca,18:28,18,20:39,20,130.7,N
USO_020363,CICL_25e384681c,2026-06-23,Terca,18:32,18,18:32,18,0.1,N
USO_020364,CICL_2bc828f424,2026-06-23,Terca,18:37,18,18:37,18,0.1,N
USO_020365,CICL_f8f76f0910,2026-06-23,Terca,18:49,18,19:40,19,50.5,N
USO_020366,CICL_62b1ddf423,2026-06-23,Terca,18:52,18,19:49,19,57.5,N
USO_020367,CICL_2e232e3c7e,2026-06-23,Terca,18:55,18,18:56,18,0.2,N
USO_020368,CICL_47c2cc6e22,2026-06-23,Terca,18:56,18,22:12,22,196.2,N
USO_020369,CICL_4ad3bc4bfd,2026-06-23,Terca,18:58,18,19:39,19,40.4,N
USO_020370,CICL_ab03a39dd2,2026-06-23,Terca,19:00,19,19:50,19,49.5,N
USO_020371,CICL_c503a302ba,2026-06-23,Terca,19:00,19,19:02,19,12962.0,S
USO_020372,CICL_13d7c6664b,2026-06-23,Terca,19:05,19,20:36,20,91.5,N
USO_020373,CICL_8b3ae3682e,2026-06-23,Terca,19:06,19,19:40,19,34.0,N
USO_020374,CICL_d0b169be7d,2026-06-23,Terca,19:13,19,19:22,19,8.5,N
USO_020375,CICL_fbcb83c5d8,2026-06-23,Terca,19:17,19,21:22,21,124.7,N
USO_020376,CICL_7a001728ff,2026-06-23,Terca,19:21,19,20:24,20,63.5,N
USO_020377,CICL_dff4860dbb,2026-06-23,Terca,19:22,19,19:46,19,24.6,N
USO_020378,CICL_b373908a08,2026-06-23,Terca,19:32,19,19:32,19,0.1,N
USO_020379,CICL_4b0dc2860c,2026-06-23,Terca,19:33,19,09:43,9,10929.3,S
USO_020380,CICL_2f7a0862fb,2026-06-23,Terca,19:53,19,21:53,21,119.7,N
USO_020381,CICL_e170f744c1,2026-06-23,Terca,20:14,20,21:13,21,58.5,N
USO_020382,CICL_7fa889ce9e,2026-06-23,Terca,20:15,20,21:27,21,72.7,N
USO_020383,CICL_c84e40530f,2026-06-23,Terca,20:36,20,22:52,22,136.1,N
USO_020384,CICL_919734df7b,2026-06-23,Terca,20:59,20,21:10,21,10.3,N
USO_020385,CICL_0df0491663,2026-06-24,Quarta,07:01,7,09:07,9,126.0,N
USO_020386,CICL_e62b177667,2026-06-24,Quarta,07:01,7,07:12,7,10.4,N
USO_020387,CICL_c4f17aa9b3,2026-06-24,Quarta,07:04,7,08:18,8,74.2,N
USO_020388,CICL_957563ee48,2026-06-24,Quarta,07:06,7,13:05,13,359.5,N
USO_020389,CICL_eaed64e114,2026-06-24,Quarta,07:08,7,09:49,9,162.0,N
USO_020390,CICL_6bb0e414d8,2026-06-24,Quarta,07:08,7,10:24,10,196.3,N
USO_020391,CICL_ab5b4d713c,2026-06-24,Quarta,07:10,7,11:50,11,280.0,N
USO_020392,CICL_70a04b0ccc,2026-06-24,Quarta,07:11,7,12:07,12,296.4,N
USO_020393,CICL_c2ebe7f21d,2026-06-24,Quarta,07:14,7,08:45,8,1531.3,S
USO_020394,CICL_035dd2ffca,2026-06-24,Quarta,07:17,7,10:46,10,208.2,N
USO_020395,CICL_df6eecc77f,2026-06-24,Quarta,07:21,7,11:08,11,227.8,N
USO_020396,CICL_54ad92034a,2026-06-24,Quarta,07:28,7,13:01,13,332.5,N
USO_020397,CICL_96d1df03c4,2026-06-24,Quarta,07:31,7,11:13,11,222.0,N
USO_020398,CICL_11958505b2,2026-06-24,Quarta,07:32,7,10:11,10,158.8,N
USO_020399,CICL_d7f5414a31,2026-06-24,Quarta,07:40,7,12:11,12,271.4,N
USO_020400,CICL_dbf779a8b6,2026-06-24,Quarta,07:41,7,12:52,12,310.8,N
USO_020401,CICL_1129e1af80,2026-06-24,Quarta,07:42,7,11:36,11,233.7,N
USO_020402,CICL_fd8ace4afd,2026-06-24,Quarta,07:43,7,11:40,11,236.3,N
USO_020403,CICL_3fe3a43231,2026-06-24,Quarta,07:51,7,09:19,9,87.3,N
USO_020404,CICL_55d8d3a77d,2026-06-24,Quarta,07:51,7,08:08,8,16.5,N
USO_020405,CICL_83ff6c1607,2026-06-24,Quarta,07:55,7,10:08,10,133.5,N
USO_020406,CICL_2503392525,2026-06-24,Quarta,07:59,7,09:16,9,77.2,N
USO_020407,CICL_b8f03396a7,2026-06-24,Quarta,08:01,8,16:06,16,484.9,N
USO_020408,CICL_8f8e7ad8b2,2026-06-24,Quarta,08:10,8,11:52,11,222.8,N
USO_020409,CICL_e5a75d73b3,2026-06-24,Quarta,08:11,8,09:00,9,49.1,N
USO_020410,CICL_53c30854bf,2026-06-24,Quarta,08:16,8,13:18,13,302.5,N
USO_020411,CICL_0178d7df32,2026-06-24,Quarta,08:25,8,11:24,11,179.3,N
USO_020412,CICL_e695fd4613,2026-06-24,Quarta,08:25,8,15:39,15,433.8,N
USO_020413,CICL_a5ea4a2f3d,2026-06-24,Quarta,08:27,8,12:09,12,221.9,N
USO_020414,CICL_e132762035,2026-06-24,Quarta,08:32,8,17:25,17,532.9,N
USO_020415,CICL_3556eaa0d3,2026-06-24,Quarta,08:33,8,17:19,17,525.3,N
USO_020416,CICL_37d49a9203,2026-06-24,Quarta,08:33,8,10:54,10,141.1,N
USO_020417,CICL_802aaab44c,2026-06-24,Quarta,08:36,8,10:15,10,99.4,N
USO_020418,CICL_0bc16e45da,2026-06-24,Quarta,08:36,8,11:55,11,198.4,N
USO_020419,CICL_8ef6030080,2026-06-24,Quarta,08:38,8,14:07,14,328.3,N
USO_020420,CICL_316991216a,2026-06-24,Quarta,08:42,8,13:44,13,302.5,N
USO_020421,CICL_a70d38fc65,2026-06-24,Quarta,08:43,8,13:26,13,283.8,N
USO_020422,CICL_d02f17e759,2026-06-24,Quarta,08:44,8,10:09,10,85.0,N
USO_020423,CICL_85c534e924,2026-06-24,Quarta,08:46,8,17:33,17,3407.4,S
USO_020424,CICL_3616cc0a51,2026-06-24,Quarta,08:47,8,14:00,14,312.9,N
USO_020425,CICL_402b57d958,2026-06-24,Quarta,08:48,8,10:48,10,119.4,N
USO_020426,CICL_4639e6e0c9,2026-06-24,Quarta,08:48,8,13:05,13,256.2,N
USO_020427,CICL_bd04b48610,2026-06-24,Quarta,08:50,8,10:44,10,114.6,N
USO_020428,CICL_ee8ecf229c,2026-06-24,Quarta,08:50,8,15:53,15,422.6,N
USO_020429,CICL_152ed61385,2026-06-24,Quarta,08:52,8,11:35,11,162.8,N
USO_020430,CICL_01de6b513c,2026-06-24,Quarta,08:53,8,09:52,9,59.5,N
USO_020431,CICL_fe313c8f60,2026-06-24,Quarta,08:53,8,10:13,10,80.0,N
USO_020432,CICL_c3ab77abbd,2026-06-24,Quarta,08:53,8,14:42,14,348.4,N
USO_020433,CICL_75906a2f46,2026-06-24,Quarta,08:54,8,12:45,12,21831.2,S
USO_020434,CICL_34ee64df4a,2026-06-24,Quarta,08:54,8,09:54,9,59.9,N
USO_020435,CICL_c21c048bb9,2026-06-24,Quarta,08:54,8,15:52,15,417.9,N
USO_020436,CICL_c2cc5b7f9b,2026-06-24,Quarta,08:55,8,10:46,10,111.5,N
USO_020437,CICL_376d432b2f,2026-06-24,Quarta,08:55,8,10:04,10,69.5,N
USO_020438,CICL_32fbe3d39e,2026-06-24,Quarta,08:55,8,13:01,13,246.0,N
USO_020439,CICL_36df7c61b6,2026-06-24,Quarta,08:57,8,07:34,7,1356.8,S
USO_020440,CICL_ddd9ec0e72,2026-06-24,Quarta,08:58,8,09:02,9,1444.5,S
USO_020441,CICL_654b5dd558,2026-06-24,Quarta,08:58,8,12:58,12,239.6,N
USO_020442,CICL_85cc20cfa2,2026-06-24,Quarta,08:59,8,11:26,11,147.3,N
USO_020443,CICL_fb585b46be,2026-06-24,Quarta,08:59,8,12:23,12,203.6,N
USO_020444,CICL_849029775b,2026-06-24,Quarta,08:59,8,11:48,11,168.6,N
USO_020445,CICL_c20fd68b09,2026-06-24,Quarta,09:00,9,12:16,12,196.4,N
USO_020446,CICL_8c16711bb2,2026-06-24,Quarta,09:00,9,13:40,13,280.6,N
USO_020447,CICL_8799140897,2026-06-24,Quarta,09:00,9,09:12,9,12.2,N
USO_020448,CICL_608e71a73a,2026-06-24,Quarta,09:01,9,12:30,12,209.2,N
USO_020449,CICL_d556def3d2,2026-06-24,Quarta,09:02,9,10:04,10,62.5,N
USO_020450,CICL_46969a4065,2026-06-24,Quarta,09:02,9,10:47,10,105.5,N
USO_020451,CICL_1575ad33d3,2026-06-24,Quarta,09:02,9,12:15,12,193.4,N
USO_020452,CICL_31d6b5067d,2026-06-24,Quarta,09:04,9,14:28,14,324.4,N
USO_020453,CICL_fd0d2ff491,2026-06-24,Quarta,09:04,9,13:01,13,236.7,N
USO_020454,CICL_86ead0208e,2026-06-24,Quarta,09:06,9,15:15,15,368.5,N
USO_020455,CICL_ea2197c791,2026-06-24,Quarta,09:07,9,10:07,10,60.8,N
USO_020456,CICL_2bc3f7e069,2026-06-24,Quarta,09:07,9,17:31,17,504.5,N
USO_020457,CICL_e90775e5aa,2026-06-24,Quarta,09:07,9,15:02,15,355.2,N
USO_020458,CICL_ffd723fff4,2026-06-24,Quarta,09:07,9,10:34,10,87.0,N
USO_020459,CICL_b9e66ad977,2026-06-24,Quarta,09:07,9,09:28,9,20.4,N
USO_020460,CICL_c5e6466d81,2026-06-24,Quarta,09:08,9,11:44,11,3036.2,S
USO_020461,CICL_7236c0f3e1,2026-06-24,Quarta,09:09,9,08:59,8,2870.7,S
USO_020462,CICL_6a4c80f8a1,2026-06-24,Quarta,09:09,9,15:05,15,356.2,N
USO_020463,CICL_d1985fa022,2026-06-24,Quarta,09:14,9,10:15,10,61.5,N
USO_020464,CICL_330fd3a05f,2026-06-24,Quarta,09:15,9,10:55,10,100.6,N
USO_020465,CICL_2184dc4924,2026-06-24,Quarta,09:15,9,10:14,10,58.9,N
USO_020466,CICL_ce24efb8d0,2026-06-24,Quarta,09:15,9,10:46,10,91.3,N
USO_020467,CICL_6ca4d99096,2026-06-24,Quarta,09:15,9,13:05,13,229.4,N
USO_020468,CICL_fc3b3492e5,2026-06-24,Quarta,09:16,9,15:15,15,359.2,N
USO_020469,CICL_a0d3bb1e0f,2026-06-24,Quarta,09:16,9,12:47,12,211.3,N
USO_020470,CICL_2816bc504e,2026-06-24,Quarta,09:18,9,10:27,10,69.2,N
USO_020471,CICL_ccb29d6a25,2026-06-24,Quarta,09:18,9,13:02,13,223.5,N
USO_020472,CICL_25b2f810ca,2026-06-24,Quarta,09:19,9,14:08,14,289.5,N
USO_020473,CICL_86fb1968b9,2026-06-24,Quarta,09:20,9,09:48,9,27.7,N
USO_020474,CICL_46baef7ca3,2026-06-24,Quarta,09:21,9,13:05,13,224.6,N
USO_020475,CICL_7a9a12fec3,2026-06-24,Quarta,09:23,9,11:10,11,107.7,N
USO_020476,CICL_466e84770a,2026-06-24,Quarta,09:25,9,12:12,12,166.5,N
USO_020477,CICL_10f63a3031,2026-06-24,Quarta,09:25,9,12:32,12,186.7,N
USO_020478,CICL_e4d2526a4c,2026-06-24,Quarta,09:25,9,12:47,12,201.7,N
USO_020479,CICL_5b4ca8806b,2026-06-24,Quarta,09:29,9,09:50,9,21.8,N
USO_020480,CICL_eaf7976478,2026-06-24,Quarta,09:30,9,11:12,11,101.9,N
USO_020481,CICL_fea67a3ac2,2026-06-24,Quarta,09:30,9,09:53,9,23.3,N
USO_020482,CICL_583abbbd23,2026-06-24,Quarta,09:30,9,16:11,16,400.5,N
USO_020483,CICL_11daa54f80,2026-06-24,Quarta,09:32,9,12:22,12,170.8,N
USO_020484,CICL_491e66fe3a,2026-06-24,Quarta,09:32,9,12:43,12,191.0,N
USO_020485,CICL_47c5641655,2026-06-24,Quarta,09:32,9,13:57,13,264.9,N
USO_020486,CICL_2ef4815661,2026-06-24,Quarta,09:35,9,16:57,16,442.8,N
USO_020487,CICL_c84e40530f,2026-06-24,Quarta,09:36,9,13:04,13,208.0,N
USO_020488,CICL_59c1eae380,2026-06-24,Quarta,09:36,9,13:04,13,208.2,N
USO_020489,CICL_828500598d,2026-06-24,Quarta,09:38,9,12:22,12,163.7,N
USO_020490,CICL_1ffe3576ac,2026-06-24,Quarta,09:40,9,10:51,10,71.7,N
USO_020491,CICL_aa18d42d23,2026-06-24,Quarta,09:42,9,12:49,12,187.1,N
USO_020492,CICL_790ef84981,2026-06-24,Quarta,09:44,9,10:10,10,26.1,N
USO_020493,CICL_6db7ae4fce,2026-06-24,Quarta,09:46,9,11:39,11,113.1,N
USO_020494,CICL_acea53695f,2026-06-24,Quarta,09:47,9,17:24,17,456.3,N
USO_020495,CICL_7586769300,2026-06-24,Quarta,09:57,9,16:58,16,420.7,N
USO_020496,CICL_09de9ca524,2026-06-24,Quarta,09:59,9,11:54,11,115.2,N
USO_020497,CICL_54bdaf5daf,2026-06-24,Quarta,10:00,10,13:18,13,198.6,N
USO_020498,CICL_d2595a39d4,2026-06-24,Quarta,10:00,10,12:43,12,162.8,N
USO_020499,CICL_9ff9b67a10,2026-06-24,Quarta,10:00,10,12:30,12,150.2,N
USO_020500,CICL_60a696d2c8,2026-06-24,Quarta,10:01,10,11:08,11,66.4,N
USO_020501,CICL_9c80ab86e5,2026-06-24,Quarta,10:06,10,10:54,10,47.5,N
USO_020502,CICL_b373908a08,2026-06-24,Quarta,10:06,10,16:54,16,407.9,N
USO_020503,CICL_355e6ad2c3,2026-06-24,Quarta,10:08,10,17:43,17,455.2,N
USO_020504,CICL_ea8d8f0add,2026-06-24,Quarta,10:17,10,16:53,16,396.0,N
USO_020505,CICL_6aa6996c34,2026-06-24,Quarta,10:17,10,14:38,14,261.6,N
USO_020506,CICL_3909650f83,2026-06-24,Quarta,10:19,10,16:57,16,398.6,N
USO_020507,CICL_f25bceddd5,2026-06-24,Quarta,10:29,10,16:09,16,340.0,N
USO_020508,CICL_967a1d6624,2026-06-24,Quarta,10:31,10,12:24,12,113.0,N
USO_020509,CICL_0053c3a666,2026-06-24,Quarta,10:32,10,13:01,13,148.3,N
USO_020510,CICL_1beb08cbcc,2026-06-24,Quarta,10:45,10,12:06,12,80.4,N
USO_020511,CICL_5c6f6d6004,2026-06-24,Quarta,10:47,10,15:00,15,253.5,N
USO_020512,CICL_da60f90a26,2026-06-24,Quarta,10:47,10,11:44,11,57.4,N
USO_020513,CICL_4e1a89124e,2026-06-24,Quarta,10:47,10,12:36,12,108.8,N
USO_020514,CICL_fe313c8f60,2026-06-24,Quarta,10:49,10,13:18,13,148.8,N
USO_020515,CICL_80cebfd8cc,2026-06-24,Quarta,10:49,10,12:42,12,113.1,N
USO_020516,CICL_0c0de9cb88,2026-06-24,Quarta,10:49,10,16:09,16,320.2,N
USO_020517,CICL_1ddb3c8faf,2026-06-24,Quarta,10:49,10,15:15,15,265.6,N
USO_020518,CICL_4aa2401fb1,2026-06-24,Quarta,10:50,10,11:09,11,18.9,N
USO_020519,CICL_129c0c0022,2026-06-24,Quarta,10:50,10,13:16,13,146.0,N
USO_020520,CICL_71952de96f,2026-06-24,Quarta,10:50,10,13:28,13,157.9,N
USO_020521,CICL_542ccb0f81,2026-06-24,Quarta,10:52,10,15:29,15,277.9,N
USO_020522,CICL_ab03a39dd2,2026-06-24,Quarta,10:52,10,12:15,12,83.4,N
USO_020523,CICL_2cbae6cb27,2026-06-24,Quarta,10:52,10,09:32,9,1360.3,S
USO_020524,CICL_bd0c2c405a,2026-06-24,Quarta,10:52,10,12:04,12,71.7,N
USO_020525,CICL_fd2580447b,2026-06-24,Quarta,10:52,10,12:52,12,119.5,N
USO_020526,CICL_94eb6be138,2026-06-24,Quarta,10:53,10,10:53,10,0.1,N
USO_020527,CICL_4bffc85cd3,2026-06-24,Quarta,10:54,10,13:05,13,130.8,N
USO_020528,CICL_e06a286e25,2026-06-24,Quarta,10:56,10,08:59,8,11403.8,S
USO_020529,CICL_e62b177667,2026-06-24,Quarta,10:57,10,12:33,12,96.6,N
USO_020530,CICL_7ce7436b7f,2026-06-24,Quarta,10:57,10,12:38,12,101.2,N
USO_020531,CICL_0b374a1604,2026-06-24,Quarta,10:58,10,12:33,12,94.9,N
USO_020532,CICL_2a8ea5ca72,2026-06-24,Quarta,10:59,10,11:55,11,56.0,N
USO_020533,CICL_e7fc4681de,2026-06-24,Quarta,10:59,10,12:14,12,75.0,N
USO_020534,CICL_4d333d2186,2026-06-24,Quarta,11:01,11,12:40,12,99.4,N
USO_020535,CICL_f27eab0471,2026-06-24,Quarta,11:01,11,14:13,14,191.8,N
USO_020536,CICL_0a109d24db,2026-06-24,Quarta,11:01,11,12:40,12,98.8,N
USO_020537,CICL_6ca4e8c2ac,2026-06-24,Quarta,11:01,11,12:02,12,61.2,N
USO_020538,CICL_dbe11826fc,2026-06-24,Quarta,11:06,11,15:25,15,258.9,N
USO_020539,CICL_f3892d051b,2026-06-24,Quarta,11:07,11,13:23,13,136.1,N
USO_020540,CICL_188a3d33b3,2026-06-24,Quarta,11:07,11,11:38,11,31.4,N
USO_020541,CICL_928dc3c543,2026-06-24,Quarta,11:08,11,12:33,12,85.1,N
USO_020542,CICL_ea0bc3eebc,2026-06-24,Quarta,11:09,11,12:35,12,86.6,N
USO_020543,CICL_4e960495b5,2026-06-24,Quarta,11:09,11,12:39,12,89.5,N
USO_020544,CICL_6a4a125e1b,2026-06-24,Quarta,11:10,11,13:05,13,114.3,N
USO_020545,CICL_11717c041f,2026-06-24,Quarta,11:11,11,12:45,12,93.8,N
USO_020546,CICL_510a3cff87,2026-06-24,Quarta,11:15,11,12:44,12,89.8,N
USO_020547,CICL_9648a70e92,2026-06-24,Quarta,11:18,11,14:48,14,210.5,N
USO_020548,CICL_9565a30d0e,2026-06-24,Quarta,11:24,11,13:07,13,103.7,N
USO_020549,CICL_1eeaff1fb1,2026-06-24,Quarta,11:26,11,12:51,12,84.8,N
USO_020550,CICL_e995a4c0f2,2026-06-24,Quarta,11:27,11,11:37,11,10.3,N
USO_020551,CICL_5bccea29e3,2026-06-24,Quarta,11:27,11,14:14,14,167.4,N
USO_020552,CICL_241631cea9,2026-06-24,Quarta,11:30,11,18:26,18,416.5,N
USO_020553,CICL_152ed61385,2026-06-24,Quarta,11:36,11,07:12,7,2615.7,S
USO_020554,CICL_ae4f70ef79,2026-06-24,Quarta,11:42,11,15:27,15,225.2,N
USO_020555,CICL_79937dec4c,2026-06-24,Quarta,11:46,11,11:46,11,0.1,N
USO_020556,CICL_11180b4b90,2026-06-24,Quarta,11:48,11,12:58,12,69.6,N
USO_020557,CICL_1697bd9dec,2026-06-24,Quarta,11:53,11,21:03,21,12070.0,S
USO_020558,CICL_f5c30634a8,2026-06-24,Quarta,11:58,11,12:25,12,27.5,N
USO_020559,CICL_0ff2777a4b,2026-06-24,Quarta,11:59,11,14:41,14,3041.9,S
USO_020560,CICL_21cc93ad3c,2026-06-24,Quarta,12:00,12,10:41,10,2800.8,S
USO_020561,CICL_23b2c3af7c,2026-06-24,Quarta,12:08,12,11:03,11,2815.0,S
USO_020562,CICL_e03484cdaa,2026-06-24,Quarta,12:10,12,14:33,14,142.6,N
USO_020563,CICL_60a696d2c8,2026-06-24,Quarta,12:11,12,12:54,12,42.5,N
USO_020564,CICL_849029775b,2026-06-24,Quarta,12:18,12,18:05,18,347.5,N
USO_020565,CICL_fb585b46be,2026-06-24,Quarta,12:23,12,13:48,13,85.9,N
USO_020566,CICL_bc3f93a327,2026-06-24,Quarta,12:23,12,12:59,12,36.1,N
USO_020567,CICL_f09ae066a7,2026-06-24,Quarta,12:26,12,14:38,14,131.7,N
USO_020568,CICL_1b00383d94,2026-06-24,Quarta,12:27,12,12:27,12,0.1,N
USO_020569,CICL_3d247b4345,2026-06-24,Quarta,12:32,12,12:33,12,1.2,N
USO_020570,CICL_4aa15bb406,2026-06-24,Quarta,12:35,12,16:35,16,240.6,N
USO_020571,CICL_dc8911f142,2026-06-24,Quarta,12:37,12,13:11,13,34.5,N
USO_020572,CICL_790ef84981,2026-06-24,Quarta,12:39,12,13:08,13,28.8,N
USO_020573,CICL_47b845cd5e,2026-06-24,Quarta,12:39,12,15:11,15,152.2,N
USO_020574,CICL_6e5b8faf8c,2026-06-24,Quarta,12:41,12,14:54,14,132.9,N
USO_020575,CICL_c57064203a,2026-06-24,Quarta,12:44,12,14:31,14,107.0,N
USO_020576,CICL_78cdc071ba,2026-06-24,Quarta,12:45,12,17:07,17,262.4,N
USO_020577,CICL_504a132678,2026-06-24,Quarta,12:45,12,15:01,15,135.5,N
USO_020578,CICL_cb1dd5326a,2026-06-24,Quarta,12:46,12,07:10,7,2543.9,S
USO_020579,CICL_ef7f66a516,2026-06-24,Quarta,12:47,12,08:51,8,12724.1,S
